generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,run2_status
gen-1773136923-IbQhXoGD2ipmXLjpfkIR,3/10/2026 10:02,0.000086,,,,0,98,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,650,523,Github,mud_parser_3_classifier,classifier
gen-1773136923-gC2NJYGlg9j1jLK47vZ1,3/10/2026 10:02,0.004333,,,0,0,491,1596,1553,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,43347,1101,Github,mud_parser_2,discard
gen-1773136922-nvMY11TIobvMz3qwPmr2,3/10/2026 10:02,0.00009,,,,0,109,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,3368,3179,Github,mud_parser_1_classifier,classifier
gen-1773136919-5NvSeHXhFDZpsxLg3eMz,3/10/2026 10:02,0.003445,,,,0,553,177,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2958,2177,Github,mud_parser_1,discard
gen-1773137039-bpoOft66Y9CuSn9Cr5wi,3/10/2026 10:03,0.001895,,,,0,515,71,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1503,1343,Github,mud_parser_1,discard
gen-1773137038-axPpnzK5ZhOEGdxu6iI9,3/10/2026 10:03,0.008178,,,,0,399,615,584,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,8246,3899,Github,mud_parser_3,discard
gen-1773137037-sRIJXp7fhitwLDURF7N7,3/10/2026 10:03,0.002201,,,,0,514,93,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1567,1425,Github,mud_parser_1,discard
gen-1773137037-yFe7SAiDXryMHzx4aWrO,3/10/2026 10:03,0.000089,,,,0,107,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,657,526,Github,mud_parser_1_classifier,classifier
gen-1773137036-cieNu8uUvW4VbiV3PFt0,3/10/2026 10:03,0.002571,,,0,0,491,891,825,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,24565,1123,Github,mud_parser_2,discard
gen-1773137034-OEvCJMDOngmGqQeo7Ed2,3/10/2026 10:03,0.00246,,,,0,478,116,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1983,1306,Github,mud_parser_1,discard
gen-1773137032-6mC9EYcHYWuVGpNuQm7K,3/10/2026 10:03,0.002665,,,,0,507,127,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2106,1922,Github,mud_parser_1,discard
gen-1773137031-K8QzvujYkDk7ATbVIevY,3/10/2026 10:03,0.000086,,,,0,95,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,836,719,Github,mud_parser_1_classifier,classifier
gen-1773137027-scdMez1TBro0rVwtNxxz,3/10/2026 10:03,0.004144,,,,0,472,237,128,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,3904,3344,Github,mud_parser_1,discard
gen-1773137025-LqgPbkyZmFWUV5w33oTv,3/10/2026 10:03,0.001863,,,,0,505,70,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1684,1492,Github,mud_parser_1,discard
gen-1773137025-sfyJ4QRrp0Ck2am3Gn1v,3/10/2026 10:03,0.000087,,,,0,98,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,628,568,Github,mud_parser_1_classifier,classifier
gen-1773137022-n4pZoJH8UySPUCF34KOr,3/10/2026 10:03,0.002563,,,,0,489,122,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2317,1780,Github,mud_parser_1,discard
gen-1773137020-wYiw4qIB3rdXBaKITwhH,3/10/2026 10:03,0.002128,,,,0,472,93,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1931,1753,Github,mud_parser_1,discard
gen-1773137018-UGx4pq422C0a4x8n9z1P,3/10/2026 10:03,0.010336,,,,0,380,798,765,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,8656,3180,Github,mud_parser_3,discard
gen-1773137018-ee37nI0PMvxHGGd5s1Gy,3/10/2026 10:03,0.002068,,,,0,454,91,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1642,1467,Github,mud_parser_1,discard
gen-1773137017-cqrkbwz0LEWHKdcxdk0f,3/10/2026 10:03,0.001865,,,,0,394,84,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1705,1569,Github,mud_parser_1,discard
gen-1773137015-MaExpCpz6SqSrIssROvj,3/10/2026 10:03,0.001736,,,,0,376,77,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1484,1318,Github,mud_parser_1,discard
gen-1773137014-3lL7GEXEkn1ssamGCiM0,3/10/2026 10:03,0.001191,,,,0,321,45,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1085,896,Github,mud_parser_1,discard
gen-1773137012-Pv6s0LuKHU34zot1k9XM,3/10/2026 10:03,0.001183,,,,0,276,50,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1595,1495,Github,mud_parser_1,discard
gen-1773137011-NxoKus4G94YQ2FIo6vS4,3/10/2026 10:03,0.005264,,,,0,316,386,355,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,7867,3572,Github,mud_parser_3,discard
gen-1773137010-AzX446gPejpvIhTK54zi,3/10/2026 10:03,0.002495,,,,0,546,110,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2188,2005,Github,mud_parser_1,discard
gen-1773137009-ZSDbneRfNMjMvQLjFvo4,3/10/2026 10:03,0.000089,,,,0,110,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,876,777,Github,mud_parser_1_classifier,classifier
gen-1773137007-rW2HloucNiT0GnRngTFc,3/10/2026 10:03,0.003029,,,,0,499,154,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2346,1825,Github,mud_parser_1,discard
gen-1773137005-pvr3VsXeMv8fBpqhfRpr,3/10/2026 10:03,0.001949,,,,0,538,72,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1839,1681,Github,mud_parser_1,discard
gen-1773137003-JHyJv6yXj8oNHeQ01bLq,3/10/2026 10:03,0.006228,,,,0,282,472,451,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,7219,3305,Github,mud_parser_3,discard
gen-1773137003-GEy0yf7gjFK4OjpO07xU,3/10/2026 10:03,0.002131,,,,0,522,87,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1727,1577,Github,mud_parser_1,discard
gen-1773137002-Kn1EXObFHbmNcEkQvLyk,3/10/2026 10:03,0.000086,,,,0,100,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,817,698,Github,mud_parser_3_classifier,classifier
gen-1773137001-zZYwCQ68z7Yi85D5LZsp,3/10/2026 10:03,0.002007,,,,0,523,78,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1525,1380,Github,mud_parser_1,discard
gen-1773137000-F4RfevG5NbPhdTufZKFX,3/10/2026 10:03,0.001797,,,,0,523,63,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1204,1076,Github,mud_parser_1,discard
gen-1773136998-cDKD17N5UYHsPBhdd9fk,3/10/2026 10:03,0.002082,,,,0,502,86,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1725,1602,Github,mud_parser_1,discard
gen-1773136997-PqSbNT9iW4tnL224UMpv,3/10/2026 10:03,0.001771,,,,0,500,64,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1264,1040,Github,mud_parser_1,discard
gen-1773136995-7ageYRpNA7XJ7YlfgxXn,3/10/2026 10:03,0.006434,,,,0,565,442,411,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,7092,3115,Github,mud_parser_3,discard
gen-1773136995-xHGcUvAOnvyHFvfghzN0,3/10/2026 10:03,0.002019,,,,0,498,82,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1765,1605,Github,mud_parser_1,discard
gen-1773136993-Cnw8p9nbg7aNQP93AaN2,3/10/2026 10:03,0.002327,,,,0,474,107,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2105,1958,Github,mud_parser_1,discard
gen-1773136991-ErR2cOHQjZCibW8Bn6R1,3/10/2026 10:03,0.001585,,,,0,530,47,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1237,1027,Github,mud_parser_1,discard
gen-1773136990-XlOocWyKiiaSTIhVwPzE,3/10/2026 10:03,0.001741,,,,0,571,53,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1121,969,Github,mud_parser_1,discard
gen-1773136988-DsuC2i3SG19tVpNVkst2,3/10/2026 10:03,0.002317,,,,0,612,89,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1779,1628,Github,mud_parser_1,discard
gen-1773136986-EBQMgbHgGCeNqDZAPFDX,3/10/2026 10:03,0.002345,,,,0,612,91,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1688,1552,Github,mud_parser_1,discard
gen-1773136984-WSFiabiLdAa3l9f20IHR,3/10/2026 10:03,0.002665,,,,0,635,111,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1981,1825,Github,mud_parser_1,discard
gen-1773136982-uewuPeNkwXhmjxDXyEOV,3/10/2026 10:03,0.002588,,,,0,687,99,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1969,1755,Github,mud_parser_1,discard
gen-1773136982-OuenYYxwgS2WspYpYCIF,3/10/2026 10:03,0.000085,,,,0,97,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,690,599,Github,mud_parser_1_classifier,classifier
gen-1773137098-tuuSyWm7btdvaDUrVDaX,3/10/2026 10:04,0.00187,,,,0,565,63,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1615,1403,Github,mud_parser_1,discard
gen-1773137097-7ByZB3SlRRxHzXsqoDwu,3/10/2026 10:04,0.00009,,,,0,109,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,637,535,Github,mud_parser_1_classifier,classifier
gen-1773137094-eWM3tuAmJYsBYQJxSmKv,3/10/2026 10:04,0.013402,,,,0,581,1020,979,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,MAX_TOKENS,length,11343,3162,Github,mud_parser_3,discard
gen-1773137094-tRz224FAtrQEYRYYBOYR,3/10/2026 10:04,0.003697,,,,0,545,196,128,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,3742,2999,Github,mud_parser_1,discard
gen-1773137093-g9rqxxgxSKJxOZHGHjra,3/10/2026 10:04,0.000089,,,,0,106,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,758,720,Github,mud_parser_1_classifier,classifier
gen-1773137089-4RBjzZlG0DpkypEMaCSq,3/10/2026 10:04,0.003813,,,,0,547,204,128,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,3301,2762,Github,mud_parser_1,discard
gen-1773137088-p8z8uYcnQCEe3Rk8T3jN,3/10/2026 10:04,0.000086,,,,0,98,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,871,781,Github,mud_parser_1_classifier,classifier
gen-1773137086-B8jsLLcpDHEh7N6Lj6Ye,3/10/2026 10:04,0.002185,,,,0,505,93,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1714,1316,Github,mud_parser_1,discard
gen-1773137084-mFbywn6RnBp08VAoAu2K,3/10/2026 10:04,0.001839,,,,0,507,68,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1295,1147,Github,mud_parser_1,discard
gen-1773137083-SSJNssGFBpszXSlRm2ln,3/10/2026 10:04,0.00339,,,0,0,490,1219,1181,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,34163,1492,Github,mud_parser_2,discard
gen-1773137082-cq1jelzuDixClqBxDMS9,3/10/2026 10:04,0.001977,,,,0,506,78,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1759,1601,Github,mud_parser_1,discard
gen-1773137081-YTzSJ3HcOYgT0Wn0KZ3F,3/10/2026 10:04,0.001816,,,,0,502,67,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1243,1092,Github,mud_parser_1,discard
gen-1773137079-qS0N0RQgNAHDihm1JjUs,3/10/2026 10:04,0.002103,,,,0,514,86,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1626,1458,Github,mud_parser_1,discard
gen-1773137078-eeWpKiitCUlMpaIWJ9gA,3/10/2026 10:04,0.001557,,,,0,458,54,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1100,978,Github,mud_parser_1,discard
gen-1773137077-iosCgNnIHK1C8eP6TIox,3/10/2026 10:04,0.01332,,,,0,540,1020,981,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,MAX_TOKENS,length,16947,7256,Github,mud_parser_3,discard
gen-1773137076-iF3OPAGyxzxAnCubjhHV,3/10/2026 10:04,0.002245,,,,0,459,103,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2020,1862,Github,mud_parser_1,discard
gen-1773137073-RgzyuLemWhTjUvjDt0vf,3/10/2026 10:04,0.001695,,,,0,457,64,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2366,2084,Github,mud_parser_1,discard
gen-1773137072-Dzb5G2c3ZZQzXq71xAp6,3/10/2026 10:04,0.001515,,,,0,498,46,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1119,946,Github,mud_parser_1,discard
gen-1773137071-RaQ9iN7VolIFZRwKsYep,3/10/2026 10:04,0.001212,,,0,0,493,347,305,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,11571,1346,Github,mud_parser_2,discard
gen-1773137071-XLyGfj7UsEWMIVVnx4vr,3/10/2026 10:04,0.001842,,,,0,533,65,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1512,1343,Github,mud_parser_1,discard
gen-1773137069-M0N7e4ndsNDOTGJqg90b,3/10/2026 10:04,0.00161,,,,0,528,49,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1169,980,Github,mud_parser_1,discard
gen-1773137068-5adgs2bfUHPopArXjLaj,3/10/2026 10:04,0.001519,,,,0,524,43,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1103,904,Github,mud_parser_1,discard
gen-1773137066-K8c3YnRGEx4ImGaxJ2lO,3/10/2026 10:04,0.002142,,,,0,560,83,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1617,1335,Github,mud_parser_1,discard
gen-1773137065-Bt0e8XZ2jaazhN61noqF,3/10/2026 10:04,0.013212,,,,0,486,1020,979,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,MAX_TOKENS,length,12294,3048,Github,mud_parser_3,discard
gen-1773137065-qlqqWcKRY9kjIcd16VzM,3/10/2026 10:04,0.002093,,,,0,564,79,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1664,1484,Github,mud_parser_1,discard
gen-1773137063-XmsVfk2cLpMWA4e5ydtZ,3/10/2026 10:04,0.00259,,,,0,560,115,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2042,1909,Github,mud_parser_1,discard
gen-1773137062-Oz11Ba2kkXivvGFENFZn,3/10/2026 10:04,0.001078,,,0,0,502,291,242,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,9206,1349,Github,mud_parser_2,discard
gen-1773137061-BrvVfoaZBIO5yfWWYvJx,3/10/2026 10:04,0.00009,,,,0,110,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,814,661,Github,mud_parser_2_classifier,classifier
gen-1773137060-UlKqp34VwS0UaRiZyKIF,3/10/2026 10:04,0.003053,,,,0,529,152,128,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2815,2644,Github,mud_parser_1,discard
gen-1773137058-NZqmgDdsWG2frDnhzGJd,3/10/2026 10:04,0.001856,,,,0,477,73,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1720,1203,Github,mud_parser_1,discard
gen-1773137056-nohDE03dXAbsbEy9gcIx,3/10/2026 10:04,0.002065,,,,0,508,84,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1458,1290,Github,mud_parser_1,discard
gen-1773137056-CXa3HzDxz6EchflU8C3P,3/10/2026 10:04,0.005822,,,,0,463,408,374,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,8322,4018,Github,mud_parser_3,discard
gen-1773137054-vDXKGOVggs0TldN464c9,3/10/2026 10:04,0.00187,,,,0,477,74,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1853,1711,Github,mud_parser_1,discard
gen-1773137053-RP5iU0enL4dddnU2C8J1,3/10/2026 10:04,0.001674,,,,0,477,60,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1308,1156,Github,mud_parser_1,discard
gen-1773137052-5JRWgIybHY75NiS5coJc,3/10/2026 10:04,0.001662,,,,0,470,60,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1231,1045,Github,mud_parser_1,discard
gen-1773137050-ilSkOjH4Uvlp5xLD21hK,3/10/2026 10:04,0.001865,,,,0,466,75,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1382,1211,Github,mud_parser_1,discard
gen-1773137049-7nhOnNoyghqblhSelotX,3/10/2026 10:04,0.001683,,,,0,490,59,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1198,1056,Github,mud_parser_1,discard
gen-1773137048-lu9yMtIbYSC7sI1Y6KwQ,3/10/2026 10:04,0.001568,,,,0,464,54,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1213,1021,Github,mud_parser_1,discard
gen-1773137046-MoZd8GBM9MMTethNkbce,3/10/2026 10:04,0.002527,,,,0,500,118,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1939,1755,Github,mud_parser_1,discard
gen-1773137044-PUNTDWlGYHSQvAVzC1ql,3/10/2026 10:04,0.001858,,,,0,510,69,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1383,1203,Github,mud_parser_1,discard
gen-1773137042-eTgZVy4Wu3knoAZCvrID,3/10/2026 10:04,0.001925,,,,0,500,75,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1547,1400,Github,mud_parser_1,discard
gen-1773137041-r7rKDwn6DpwZ5ecleyhs,3/10/2026 10:04,0.00211,,,,0,502,88,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1783,1628,Github,mud_parser_1,discard
gen-1773137158-tKEXyrANXLpJDy1a6cTI,3/10/2026 10:05,0.002576,,,,0,544,116,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2226,2088,Github,mud_parser_1,discard
gen-1773137158-70Lji99R0JuZubGduYjm,3/10/2026 10:05,0.001712,,,0,0,547,532,479,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,16361,1918,Github,mud_parser_2,discard
gen-1773137157-fcsN5SMpIK7tfKzmODT5,3/10/2026 10:05,0.000088,,,,0,106,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,982,837,Github,mud_parser_1_classifier,classifier
gen-1773137155-heYje7GDzn4jhkQIfiCI,3/10/2026 10:05,0.002464,,,,0,544,108,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2058,1359,Github,mud_parser_1,discard
gen-1773137155-viHrd82TjGTCBVft9pdf,3/10/2026 10:05,0.00886,,,,0,620,635,572,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,7325,2921,Github,mud_parser_3,discard
gen-1773137154-BTk6JJ6JuHjjUaTLNuRW,3/10/2026 10:05,0.000091,,,,0,115,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,943,786,Github,mud_parser_1_classifier,classifier
gen-1773137151-CKX2ogAZKiRMnSviiTtp,3/10/2026 10:05,0.003351,,,,0,547,171,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2591,1894,Github,mud_parser_1,discard
gen-1773137150-STzXP0ftEq7kBTKmaXhp,3/10/2026 10:05,0.001552,,,,0,559,41,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,974,761,Github,mud_parser_1,discard
gen-1773137149-L6PdfN35z4AVmohGkgCC,3/10/2026 10:05,0.000086,,,,0,99,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,1112,986,Github,mud_parser_1_classifier,classifier
gen-1773137146-ouUoA9efCsuTX0kG3S7X,3/10/2026 10:05,0.003417,,,,0,529,178,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2610,2327,Github,mud_parser_1,discard
gen-1773137143-3FNqHyeBBUk45xa5WyVJ,3/10/2026 10:05,0.001697,,,0,0,547,526,479,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,14795,986,Github,mud_parser_2,discard
gen-1773137143-ilHR6TTgdaQ2PtMTQw8u,3/10/2026 10:05,0.003459,,,,0,561,177,128,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2942,2587,Github,mud_parser_1,discard
gen-1773137142-RvDKr9CW1tbfM3ZvTX2G,3/10/2026 10:05,0.000088,,,,0,103,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,630,511,Github,mud_parser_2_classifier,classifier
gen-1773137141-tpFJHIcltPAg8OZpyZhM,3/10/2026 10:05,0.002395,,,,0,561,101,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1994,1837,Github,mud_parser_1,discard
gen-1773137140-Ijp2E7GteZ4HAdyXgi5l,3/10/2026 10:05,0.00009,,,,0,108,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,778,747,Github,mud_parser_1_classifier,classifier
gen-1773137137-CIjEtjJz9k8eZDOXxD4J,3/10/2026 10:05,0.003391,,,,0,514,178,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2894,2227,Github,mud_parser_1,discard
gen-1773137136-aiOPFBVCdrYAieP0daSp,3/10/2026 10:05,0.00009,,,,0,110,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,629,554,Github,mud_parser_1_classifier,classifier
gen-1773137135-jGBkQ4gAPbQEQI314UeE,3/10/2026 10:05,0.002219,,,,0,500,96,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1792,885,Github,mud_parser_1,discard
gen-1773137133-N6Y78eSmFfqVuPkUJom7,3/10/2026 10:05,0.013404,,,,0,582,1020,980,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,MAX_TOKENS,length,10946,3406,Github,mud_parser_3,discard
gen-1773137131-7B5h56vns4StnSRakk5S,3/10/2026 10:05,0.003391,,,,0,490,181,128,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,3075,2571,Github,mud_parser_1,discard
gen-1773137129-qsqU2BQZtJjtTTgn2fPk,3/10/2026 10:05,0.002927,,,,0,521,144,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,2357,2194,Github,mud_parser_1,discard
gen-1773137128-lpu7Or26nEXcs0emekT4,3/10/2026 10:05,0.000091,,,,0,115,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,767,725,Github,mud_parser_1_classifier,classifier
gen-1773137126-aihsaG03esZ5UwK9doDG,3/10/2026 10:05,0.002402,,,,0,461,114,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1853,1179,Github,mud_parser_1,discard
gen-1773137124-jQQuk6XBcgUykomQia2K,3/10/2026 10:05,0.002217,,,,0,443,103,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1863,1649,Github,mud_parser_1,discard
gen-1773137122-AO0b1r7tpbE4ZyjwOofh,3/10/2026 10:05,0.001977,,,,0,426,88,64,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1927,1761,Github,mud_parser_1,discard
gen-1773137121-5uPqvT5bNtltSt1hydqR,3/10/2026 10:05,0.001387,,,,0,361,54,0,0,openai/gpt-5.3-chat-20260303,OpenAI,standard,FALSE,TRUE,,completed,stop,1246,1093,Github,mud_parser_1,discard
